imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
006.jpg,          1,          1,   215.9556,   212.6222,   134.3778,     2.4495,     2.4495,     2.4495,    83.8137,    -9.9312,    38.9116,     7.0253,     2.7022,    11.3411,     0.1591,     0.3877,     0.8471,     0.0061,     0.1362,     0.0769,         45,    23.0240,     0.8036,    10.4335,     6.2097,     0.0000,     0.0000,     0.0000,          3,        116,          6,         10, DEFECTOS 
006.jpg,          1,          2,   113.8442,   118.1027,    78.5628,     0.0000,     0.0000,     0.0000,    48.3498,    -8.1023,    20.9747,     7.6174,     3.4390,    11.7044,     0.2095,     0.3411,     0.4658,     0.0786,     0.1742,     0.0774,        565,   100.8550,     0.6163,    31.8574,    25.0875,     0.0000,     0.0000,     0.0000,        169,        118,         29,         30, DEFECTOS 
006.jpg,          2,          1,   220.0845,   215.5493,   142.3239,     2.0000,     2.0000,     2.0000,    85.0168,    -8.9339,    36.6470,     7.3189,     2.6828,    10.7241,     0.1568,     0.3636,     0.8645,     0.0086,     0.1282,     0.0772,         71,    28.1930,     0.6573,    11.1831,     8.4277,     0.0000,     0.0000,     0.0000,         19,        104,         11,          9, DEFECTOS 
006.jpg,          3,          1,   190.7647,   187.7941,   117.9118,     2.8284,     2.8284,     2.8284,    74.9632,    -9.0974,    35.6166,     6.0318,     2.2689,     9.9378,     0.1604,     0.3898,     0.7487,     0.0082,     0.1272,     0.0612,         34,    21.5440,     0.6761,     8.0034,     5.8973,     0.0000,     0.0000,     0.0000,         74,         30,          9,          6, DEFECTOS 
006.jpg,          3,          2,   158.5633,   132.5469,    63.9020,     1.0000,     1.0000,     1.0000,    56.4681,     1.8225,    39.4037,     4.9582,     3.3605,    10.9315,     0.1206,     0.5936,     0.6218,     0.0122,     0.1566,     0.0596,        245,    77.3760,     0.7471,    24.0526,    15.9891,     0.0000,     0.0000,     0.0000,        118,         89,         25,         19, DEFECTOS 
006.jpg,          4,          1,   148.5642,   122.9925,    56.6019,     0.0000,     0.0000,     0.0000,    52.7441,     1.9860,    38.8693,     4.5507,     2.5376,     8.0326,     0.1203,     0.6186,     0.5826,     0.0080,     0.1244,     0.0509,        530,   122.7370,     0.9232,    47.1426,    18.1125,     0.0000,     0.0000,     0.0000,         33,         92,         36,         33, DEFECTOS 
006.jpg,          4,          2,   108.9490,   115.2017,    76.6093,     1.0000,     1.0000,     1.0000,    46.9929,    -8.9782,    20.3489,     8.3267,     3.1992,     9.6587,     0.2038,     0.3309,     0.4530,     0.0431,     0.1312,     0.0840,        471,    95.6780,     0.9238,    41.8237,    16.0174,     0.0000,     0.0000,     0.0000,        116,         79,         26,         35, DEFECTOS 
009.jpg,          1,          1,   180.0744,   185.7149,   165.2769,     1.0000,     1.0000,     1.0000,    74.2787,    -5.5708,     9.7739,    12.3879,     3.4143,     7.5752,     0.2217,     0.1157,     0.7284,     0.0672,     0.0871,     0.1311,        242,    64.8710,     0.8838,    26.1930,    12.2528,     0.0000,     0.0000,     0.0000,         79,          7,         27,         13, CALYX 
009.jpg,          2,          1,   172.2400,   174.0571,   139.5200,     1.0000,     1.0000,     1.0000,    70.0402,    -6.5374,    17.6349,     9.4609,     2.3861,     4.8329,     0.1740,     0.2068,     0.6840,     0.0149,     0.0696,     0.0994,        175,    59.1890,     0.9467,    28.0201,     9.0257,     0.0000,     0.0000,     0.0000,         52,          7,         25,         10, CALYX 
009.jpg,          3,          1,   154.0432,   161.4054,   143.8811,     1.0000,     1.0000,     1.0000,    65.1595,    -5.8467,     8.3159,    12.4468,     2.5989,     7.0461,     0.2815,     0.1255,     0.6330,     0.1032,     0.0833,     0.1280,        185,    51.2090,     0.7961,    19.9607,    12.0796,     0.0000,     0.0000,     0.0000,         55,         10,         20,         13, CALYX 
009.jpg,          4,          1,   161.7193,   165.5263,   155.0175,     1.0000,     1.0000,     1.0000,    67.1422,    -3.3365,     5.0160,    12.4083,     1.6906,     2.1563,     0.2258,     0.0677,     0.6494,     0.0444,     0.0303,     0.1302,        171,    50.3980,     0.8882,    22.0021,    10.1099,     0.0000,     0.0000,     0.0000,         54,          8,         21,         10, CALYX 
009.jpg,          1,          1,   200.5000,   203.2500,   114.1250,     1.4142,     1.0000,     5.6569,    79.8520,   -13.7079,    43.8445,     0.2696,     2.1770,     6.3386,     0.1714,     0.4386,     0.7975,     0.0039,     0.0648,     0.0044,          8,     7.4760,     0.8660,     4.6188,     2.3094,     0.0000,     0.0000,     0.0000,         33,        140,          4,          2, DEFECTOS 
009.jpg,          1,          2,   220.4186,   207.1628,    60.8488,     1.7321,     1.7321,     1.7321,    82.0499,   -10.7572,    67.4632,     7.2015,     6.0950,    11.8367,     0.1528,     0.7286,     0.8686,     0.0127,     0.1691,     0.0758,         86,    50.5470,     0.8351,    16.6290,     9.1474,     0.0000,     0.0000,     0.0000,         46,        127,         13,         12, DEFECTOS 
009.jpg,          1,          3,   198.6923,   193.0769,    80.0000,     3.1623,     3.1623,     3.1623,    76.5875,   -11.9247,    55.3014,     6.3135,     2.7718,    11.0739,     0.1589,     0.6008,     0.7807,     0.0079,     0.1352,     0.0678,         26,    20.1460,     0.8615,     8.9799,     4.5604,     0.0000,     0.0000,     0.0000,         53,        150,          9,          5, DEFECTOS 
009.jpg,          1,          4,   174.6000,   154.8000,    73.8667,     4.1231,     4.1231,     4.1231,    64.0948,    -2.7556,    44.0740,     5.5094,     1.6813,     7.0699,     0.1339,     0.5802,     0.6847,     0.0054,     0.1065,     0.0595,         15,    10.7510,     0.4753,     4.7610,     4.1889,     0.0000,     0.0000,     0.0000,         86,        173,          4,          4, DEFECTOS 
009.jpg,          1,          5,   176.8571,   168.1429,   100.5000,     4.2426,     4.2426,     4.2426,    68.2685,    -6.3737,    35.8171,     4.7877,     2.9421,    10.7851,     0.1433,     0.4376,     0.6936,     0.0176,     0.1302,     0.0505,         14,    13.6790,     0.9354,     7.7404,     2.7362,     0.0000,     0.0000,     0.0000,        150,        123,          6,          5, DEFECTOS 
009.jpg,          1,          6,   166.2727,   142.2273,    74.1818,     3.4641,     3.4641,     3.4641,    59.9874,     0.8278,    38.4925,     4.5196,     2.6776,    12.4378,     0.1231,     0.5508,     0.6520,     0.0103,     0.1754,     0.0501,         22,    15.1590,     0.8338,     7.3852,     4.0769,     0.0000,     0.0000,     0.0000,        160,        110,          7,          4, DEFECTOS 
009.jpg,          1,          7,   124.3810,   111.6190,    79.4286,     3.4641,     3.4641,     3.4641,    47.3949,     0.0144,    19.6198,     7.6602,     1.0673,     7.9810,     0.1168,     0.3545,     0.4878,     0.0110,     0.1195,     0.0828,         21,    17.3260,     0.9070,     8.7268,     3.6758,     0.0000,     0.0000,     0.0000,        177,        125,          6,          7, DEFECTOS 
009.jpg,          2,          1,   211.9231,   214.7692,   197.0769,     4.4721,     4.4721,     4.4721,    85.2254,    -4.0662,     8.4047,     4.9274,     1.2421,     2.6670,     0.1939,     0.0828,     0.8422,     0.0026,     0.0270,     0.0542,         13,    10.7510,     0.7553,     5.2373,     3.4325,     0.0000,     0.0000,     0.0000,         47,         41,          5,          3, DEFECTOS 
009.jpg,          2,          2,   193.4390,   197.9512,   170.1707,     2.4495,     2.4495,     2.4495,    78.8176,    -6.3874,    13.4242,     5.3627,     1.6286,     3.5288,     0.1937,     0.1412,     0.7763,     0.0017,     0.0392,     0.0580,         41,    21.5270,     0.7645,     9.2808,     5.9830,     0.0000,     0.0000,     0.0000,        100,         18,          8,          7, DEFECTOS 
009.jpg,          2,          3,   118.7778,   121.6667,    93.4444,     3.3166,     3.3166,     3.7417,    50.1363,    -6.2379,    15.1417,     2.4132,     0.4237,     1.0689,     0.1837,     0.2321,     0.4771,     0.0014,     0.0156,     0.0241,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        114,        106,          3,          3, DEFECTOS 
009.jpg,          2,          4,   122.0526,   119.6667,    68.0175,     2.0000,     2.0000,     2.0000,    49.3803,    -6.7413,    28.1136,     6.1533,     2.2146,    10.2318,     0.1621,     0.4500,     0.4812,     0.0133,     0.1900,     0.0578,          5,     4.9620,     0.7651,     3.3066,     2.1292,     0.0000,     0.0000,     0.0000,        116,         90,         14,          9, DEFECTOS 
009.jpg,          2,          5,   115.8333,   114.6667,   112.1667,     4.4721,     4.2426,     5.4772,    48.3259,    -0.0476,     1.5427,     2.4980,     0.8827,     1.6828,     0.3935,     0.0348,     0.4542,     0.3704,     0.0196,     0.0246,          6,     5.5160,     0.7454,     3.4641,     2.3094,     0.0000,     0.0000,     0.0000,        122,        103,          2,          3, DEFECTOS 
009.jpg,          2,          6,   108.8571,   111.0000,    95.0000,     6.0000,     6.0000,     6.0000,    46.1059,    -3.9195,     8.6657,     7.8352,     1.0234,     1.7200,     0.1873,     0.1480,     0.4353,     0.0101,     0.0344,     0.0762,          7,     6.1860,     0.7795,     3.8791,     2.4300,     0.0000,     0.0000,     0.0000,        129,         90,          3,          3, DEFECTOS 
009.jpg,          3,          1,   134.4237,   135.7627,    52.1695,     2.0000,     2.0000,     2.0000,    54.9563,   -11.7449,    42.7155,     5.2149,     3.1760,     9.5503,     0.1683,     0.6171,     0.5367,     0.0082,     0.1424,     0.0537,         59,    42.5420,     0.9791,    21.3156,     4.3376,     0.0000,     0.0000,     0.0000,         25,        101,         16,         13, DEFECTOS 
009.jpg,          3,          2,   112.0000,   113.4545,    77.0909,     4.7958,     4.7958,     4.7958,    46.7995,    -6.8695,    20.0289,     4.5041,     1.1675,     3.2879,     0.1730,     0.3218,     0.4449,     0.0030,     0.0539,     0.0445,         11,    11.5120,     0.9309,     6.6599,     2.4323,     0.0000,     0.0000,     0.0000,         43,        117,          6,          3, DEFECTOS 
009.jpg,          3,          3,   179.7195,   168.5732,    84.9024,     1.7321,     1.7321,     1.7321,    68.4314,    -6.7821,    43.4784,     5.6626,     2.5188,    11.0393,     0.1460,     0.5340,     0.7048,     0.0088,     0.1541,     0.0557,         82,    31.4180,     0.5712,    11.7618,     9.6546,     0.0000,     0.0000,     0.0000,         54,         36,         11,          9, DEFECTOS 
009.jpg,          3,          4,    80.0000,    77.8571,    43.7143,     4.2426,     4.2426,     4.2426,    32.4305,    -4.8269,    20.4899,     6.0104,     0.8190,     3.4395,     0.1581,     0.4676,     0.3146,     0.0109,     0.1068,     0.0532,         14,    11.3300,     0.6444,     5.1488,     3.9374,     0.0000,     0.0000,     0.0000,         71,        128,          4,          5, DEFECTOS 
009.jpg,          3,          5,    88.3014,    88.0137,    52.6986,     1.7321,     1.7321,     1.7321,    36.5867,    -5.8388,    20.4707,     4.1842,     1.3884,     5.7457,     0.1677,     0.4158,     0.3500,     0.0136,     0.1285,     0.0394,         73,    29.0200,     0.6072,    11.0705,     8.7961,     0.0000,     0.0000,     0.0000,         73,        114,         11,          9, DEFECTOS 
009.jpg,          4,          1,    80.9254,    82.0746,    55.7463,     2.0000,     2.0000,     2.0000,    33.8561,    -5.0843,    14.7378,    15.1604,     2.3841,     7.6564,     0.1770,     0.3866,     0.3250,     0.0335,     0.2184,     0.1417,         67,    26.9190,     0.4581,     9.9275,     8.8248,     0.0000,     0.0000,     0.0000,          3,         93,          8,          9, DEFECTOS 
009.jpg,          4,          2,   110.3253,    93.9277,    49.2651,     1.7321,     1.7321,     1.7321,    40.4967,     0.5942,    27.5542,     4.6732,     2.3170,     7.1726,     0.1225,     0.5543,     0.4326,     0.0089,     0.1451,     0.0496,         83,    33.2300,     0.7391,    12.9872,     8.7478,     0.0000,     0.0000,     0.0000,         75,         93,          9,         13, DEFECTOS 
009.jpg,          4,          3,   125.6000,   121.9500,    73.4000,     3.6056,     3.6056,     3.6056,    50.4440,    -6.2061,    27.0167,     3.5613,     1.8863,     5.0486,     0.1543,     0.4204,     0.4925,     0.0095,     0.0900,     0.0361,         20,    14.8780,     0.7599,     6.7214,     4.3691,     0.0000,     0.0000,     0.0000,         91,         68,          4,          6, DEFECTOS 
011.jpg,          1,          1,   232.7000,   229.7769,   166.9077,     1.0000,     1.0000,     1.0000,    90.1251,    -8.2941,    31.0399,     5.0773,     3.1919,    12.5377,     0.1609,     0.2870,     0.9149,     0.0124,     0.1212,     0.0529,        260,    67.2360,     0.8411,    25.7603,    13.9334,     0.0000,     0.0000,     0.0000,         66,         11,         26,         15, CALYX 
011.jpg,          2,          1,   222.6533,   228.6467,   191.8333,     1.4142,     1.4142,     1.4142,    89.5120,    -8.1969,    17.3060,     3.2312,     1.4214,     3.0527,     0.1937,     0.1609,     0.8967,     0.0027,     0.0275,     0.0365,        150,    54.1110,     0.9571,    25.9808,     7.5265,     0.0000,     0.0000,     0.0000,         44,         12,         25,          7, CALYX 
011.jpg,          3,          1,   224.5235,   226.9706,   190.9118,     1.4142,     1.4142,     1.4142,    89.2084,    -6.7244,    17.4311,     4.8314,     3.6575,     8.8151,     0.1747,     0.1628,     0.8912,     0.0162,     0.0842,     0.0513,        170,    53.7390,     0.9431,    25.9041,     8.6102,     0.0000,     0.0000,     0.0000,         44,          5,         24,          8, CALYX 
011.jpg,          4,          1,   219.2500,   224.4514,   192.0347,     1.4142,     1.4142,     1.4142,    88.1575,    -7.2419,    15.3447,     5.9357,     2.3810,     5.0986,     0.1930,     0.1470,     0.8802,     0.0045,     0.0541,     0.0634,        144,    51.6220,     0.9482,    24.4584,     7.7672,     0.0000,     0.0000,     0.0000,         65,          3,         23,          8, CALYX 
011.jpg,          1,          1,   143.5390,   124.9634,    43.0049,     1.0000,     1.0000,     1.0000,    52.6165,    -2.0979,    44.1357,     7.8821,     4.2014,     9.3622,     0.1357,     0.7107,     0.5630,     0.0134,     0.1797,     0.0813,          3,     3.9200,     0.9428,     3.4641,     1.1547,     0.0000,     0.0000,     0.0000,         24,        170,         71,         21, DEFECTOS 
